RED;NIVEL;IPRESS;MES;AÑO;INDICADOR;SUB INDICADOR;NUMERADOR;DENOMINADOR
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;MAYO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;22
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;JUNIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;20
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;JULIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;16
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;AGOSTO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;24
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;SETIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;16
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;OCTUBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;18
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;NOVIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;17
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;DICIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;12
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;ENERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;30
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;FEBRERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;24
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;MARZO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;43
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;ABRIL;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;29
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;MAYO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;49
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;JUNIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;46
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;JULIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;42
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;AGOSTO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;32
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;SETIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;28
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;OCTUBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;40
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;NOVIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;31
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;DICIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;42
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;ENERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;226
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;FEBRERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;188
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;MARZO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;225
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;ABRIL;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;200
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;MAYO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;169
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;JUNIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;2;191
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;JULIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;2;200
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;AGOSTO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;213
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;SETIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;204
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;OCTUBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;192
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;NOVIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;2;168
H. REF. ELEAZAR GUZMAN BARRON;II-2;H. REF. ELEAZAR GUZMAN BARRON;DICIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;2;208
H REF LA CALETA;II-2;H REF LA CALETA;ENERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;174
H REF LA CALETA;II-2;H REF LA CALETA;FEBRERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;156
H REF LA CALETA;II-2;H REF LA CALETA;MARZO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;186
H REF LA CALETA;II-2;H REF LA CALETA;ABRIL;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;178
H REF LA CALETA;II-2;H REF LA CALETA;MAYO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;184
H REF LA CALETA;II-2;H REF LA CALETA;JUNIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;146
H REF LA CALETA;II-2;H REF LA CALETA;JULIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;160
H REF LA CALETA;II-2;H REF LA CALETA;AGOSTO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;138
H REF LA CALETA;II-2;H REF LA CALETA;SETIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;157
H REF LA CALETA;II-2;H REF LA CALETA;OCTUBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;159
H REF LA CALETA;II-2;H REF LA CALETA;NOVIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;143
H REF LA CALETA;II-2;H REF LA CALETA;DICIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;153
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;ENERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;28
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;FEBRERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;26
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;MARZO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;26
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;ABRIL;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;44
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;MAYO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;30
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;JUNIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;34
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;JULIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;34
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;AGOSTO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;50
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;SETIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;33
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;OCTUBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;35
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;NOVIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;38
RED DE SALUD CONCHUCOS SUR;II-1;H.A. HUARI;DICIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;35
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;ENERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;29
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;FEBRERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;26
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;MARZO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;26
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;ABRIL;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;23
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;MAYO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;30
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;JUNIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;25
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;JULIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;31
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;AGOSTO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;22
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;SETIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;41
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;OCTUBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;24
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;NOVIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;24
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. POMABAMBA;DICIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;24
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;ENERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;0
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;FEBRERO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;0
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;MARZO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;0
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;ABRIL;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;0
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;MAYO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;0
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;JUNIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;0
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;JULIO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;24
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;AGOSTO;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;25
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;SETIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;13
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;OCTUBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;28
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;NOVIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;15
RED DE SALUD CONCHUCOS NORTE;II-1;H.A. SIHUAS;DICIEMBRE;2019;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;
DIRES ANCASH;DIRESA;DIRES ANCASH;ENERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;891
DIRES ANCASH;DIRESA;DIRES ANCASH;FEBRERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;934
DIRES ANCASH;DIRESA;DIRES ANCASH;MARZO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;835
DIRES ANCASH;DIRESA;DIRES ANCASH;ABRIL;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;670
DIRES ANCASH;DIRESA;DIRES ANCASH;MAYO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;2;730
DIRES ANCASH;DIRESA;DIRES ANCASH;JUNIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;754
DIRES ANCASH;DIRESA;DIRES ANCASH;JULIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;797
DIRES ANCASH;DIRESA;DIRES ANCASH;AGOSTO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;764
DIRES ANCASH;DIRESA;DIRES ANCASH;SETIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;821
DIRES ANCASH;DIRESA;DIRES ANCASH;OCTUBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;867
DIRES ANCASH;DIRESA;DIRES ANCASH;NOVIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;2;925
DIRES ANCASH;DIRESA;DIRES ANCASH;DICIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;753
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;ENERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;11
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;FEBRERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;9
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;MARZO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;13
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;ABRIL;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;10
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;MAYO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;8
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;JUNIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;14
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;JULIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;12
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;AGOSTO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;9
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;SETIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;8
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;OCTUBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;2
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;NOVIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;16
RED DE SALUD HUAYLAS SUR;II-1;H.A. RECUAY;DICIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;4
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;ENERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;235
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;FEBRERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;258
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;MARZO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;249
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;ABRIL;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;165
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;MAYO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;195
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;JUNIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;176
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;JULIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;205
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;AGOSTO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;197
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;SETIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;200
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;OCTUBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;239
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;NOVIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;238
H.REF VICTOR RAMOS GUARDIA;II-2;H.REF VICTOR RAMOS GUARDIA;DICIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;1;195
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;ENERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;45
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;FEBRERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;55
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;MARZO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;40
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;ABRIL;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;38
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;MAYO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;59
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;JUNIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;54
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;JULIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;64
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;AGOSTO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;51
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;SETIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;45
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;OCTUBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;50
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;NOVIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;42
RED DE SALUD HUAYLAS SUR;II-1;H.A. CARHUAZ;DICIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;59
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;ENERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;32
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;FEBRERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;26
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;MARZO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;38
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;ABRIL;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;22
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;MAYO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;18
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;JUNIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;20
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;JULIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;21
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;AGOSTO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;29
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;SETIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;33
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;OCTUBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;17
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;NOVIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;34
RED DE SALUD HUAYLAS NORTE;II-1;H.A. YUNGAY;DICIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;25
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;ENERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;82
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;FEBRERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;70
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;MARZO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;74
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;ABRIL;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;75
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;MAYO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;51
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;JUNIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;77
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;JULIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;68
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;AGOSTO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;70
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;SETIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;68
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;OCTUBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;82
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;NOVIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;84
RED DE SALUD HUAYLAS NORTE;II-1;H.A. CARAZ;DICIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;0;70
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;ENERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;23
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;FEBRERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;18
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;MARZO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;22
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;ABRIL;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;20
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;MAYO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;32
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;JUNIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;29
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;JULIO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;21
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;AGOSTO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;31
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;SETIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;23
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;OCTUBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;20
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;NOVIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;19
RED DE SALUD PACIFICO SUR;II-1;H.A. HUARMEY;DICIEMBRE;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;17
RED DE SALUD PACIFICO SUR;II-1;H.A. CASMA;ENERO;2020;C. INDICADORES DE CALIDAD;21  Mortalidad Neonatal Tardía ;;
